DATE,Total Voice Traffic in Erlang 2G,Total Voice Traffic in Erlang 3G,Volte Traffic,Total DATA Traffic in GB 2G,Total DATA Traffic in GB 3G,Total DATA Traffic in GB 4G,Voice Erlang per node 2G,Voice Erlang per node 3G,Voice Erlang per node 4G,Data Traffic per Node in (GB) 2G,Data Traffic per Node in (GB) 3G,Data Traffic per Node in (GB) 4G,VLR Unique Count,Data VLR Count 2G,Data VLR Count 3G,Data VLR Count 4G,Busy Hour voice Traffic 2G,Busy Hour voice Traffic per node 3G,Busy Hour voice Traffic per node 2G,Busy Hour voice Traffic 3G,Total Voice Traffic(Erlang),Total Data Volume in (TB) ,3G Data Throughput(in Gbps),4G Data Throughput(in Gbps)
22-09-2019,110107,27550,,212,"18,152.46",494.03,82.54,25.49,,0.2,16.8,6.4,,43415,51147,799,,,,,,,,
23-09-2019,122185,30070,,221,"17,608.52",431.7,91.59,27.82,,0.2,16.3,5.6,1289827,44152,50883,799,,,,,,,,
24-09-2019,122153,28890,,221,"17,608.52",431.7,91.57,26.73,,0.2,16.3,5.6,1302015,45219,50125,822,,,,,,,,
25-09-2019,110700,28176,,235,"18,297.38",269.01,82.98,26.06,,0.2,16.9,3.5,,45219,50125,822,,,,,,,,
26-09-2019,126859,29230,,235,"18,722.34",421.24,95.1,27.04,,0.2,17.3,5.5,1312574,45031,49788,885,,,,,,,,
27-09-2019,123206,28624,,,,,92.36,26.48,,0,0,0,1333437,,,,,,,,,,,
28-09-2019,92363,22774,,,,,69.24,21.07,,0,0,0,,,,,,,,,,,,
29-09-2019,87831,21173,,,,,65.84,19.59,,0,0,0,,,,,,,,,,,,
30-09-2019,102579,25478,,,,,76.9,23.57,,0,0,0,1360117,43690,49746,582,,,,,,,,
01-10-2019,94881,24498,,265,"18,680.62",478.01,71.13,22.66,,0.2,17.3,6.2,,44292,50170,983,,,,,,,,
02-10-2019,95566,21896,,271,"19,122.42",645.36,71.64,20.26,,0.2,17.7,8.4,,45280,51199,1014,,,,,,,,
03-10-2019,93312,23546,,249,"18,183.76",604.67,69.95,21.78,,0.2,16.8,7.9,,44834,50757,991,,,,,,,,
04-10-2019,97131,22827,,234,"17,681.28",680.82,72.81,21.12,,0.2,16.4,8.8,,44958,50029,996,,,,,,,,
05-10-2019,84462,20416,,225,"17,736.83",575.81,63.31,18.89,,0.2,16.4,7.5,,44319,50081,961,,,,,,,,
06-10-2019,74892,17077,,249,"17,219.43",552.3,56.14,15.8,,0.2,15.9,7.2,,44071,49448,947,,,,,,,,
07-10-2019,73660,16392,,259,"16,802.28",432.41,55.22,15.16,,0.2,15.5,5.6,,44323,48166,821,,,,,,,,
08-10-2019,83503,17767,,288,"17,260.48",609.78,62.6,16.44,,0.2,16,7.9,,44564,46334,924,,,,,,,,
09-10-2019,85202,21304,,279,"17,700.55",625.47,63.87,19.71,,0.2,16.4,8.1,,44770,48157,961,,,,,,,,
10-10-2019,91617,23631,,270,"18,026.68",623.78,68.68,21.86,,0.2,16.7,8.1,,46034,50618,1022,,,,,,,,
11-10-2019,92256,24286,,258,"18,470.07",666.59,69.16,22.47,,0.2,17.1,8.7,,45325,51147,1107,,,,,,,,
12-10-2019,92970,23560,,254,"18,756.16",697.44,69.69,21.79,,0.2,17.4,9.1,,44852,51967,1114,,,,,,,,
13-10-2019,85953,21364,,240,"18,530.03",703.22,64.43,19.76,,0.2,17.1,9.1,,46217,50864,1046,,,,,,,,
14-10-2019,102613,27151,,216,"15,990.12",614.28,76.92,25.12,,0.2,14.8,8,,43952,52716,1066,,,,,,,,
15-10-2019,103208,28479,,228,"17,057.86",563,77.37,26.35,,0.2,15.8,7.3,,45470,52102,1104,,,,,,,,
16-10-2019,99804,27691,,243,"18,085.31",628,74.82,25.62,,0.2,16.7,8.2,,45099,52374,1045,,,,,,,,
17-10-2019,102336,28512,,233,"18,565.72",727.46,76.71,26.38,,0.2,17.2,9.4,,44623,53328,1085,,,,,,,,
18-10-2019,104746,28366,,203,"18,645.98",536.53,78.52,26.24,,0.2,17.2,7,,43781,53864,1077,,,,,,,,
19-10-2019,99743,26876,,219,"18,520.33",684.74,74.77,24.86,,0.2,17.1,8.9,,43668,52215,1168,,,,,,,,
20-10-2019,98386,24221,,240,"19,299.93",509.06,73.75,22.41,,0.2,17.9,6.6,,42745,50885,862,,,,,,,,
21-10-2019,98310,28316,,230,"18,051.35",489.99,73.7,26.19,,0.2,16.7,6.4,,44978,52258,908,,,,,,,,
22-10-2019,98812,28461,,230,"18,066.71",489.95,74.07,26.33,,0.2,16.7,6.4,,45092,52944,886,,,,,,,,
23-10-2019,98844,28200,,243,"18,736.16",628.87,74.1,26.09,,0.2,17.3,8.2,,45218,53354,1141,,,,,,,,
24-10-2019,101591,27263,,282,"20,243.56",586.95,76.16,25.22,,0.2,18.7,7.6,,45231,51318,1091,,,,,,,,
25-10-2019,94194,25990,,261,"19,301.95",482.84,70.61,24.04,,0.2,17.9,6.3,,42435,53129,1083,,,,,,,,
26-10-2019,90705,24160,,259,"18,823.46",559.43,67.99,22.35,,0.2,17.4,7.3,,44998,52599,1093,,,,,,,,
27-10-2019,78889,21460,,258,"18,368.97",472.24,59.14,19.85,,0.2,17,6.1,,44405,53474,975,,,,,,,,
28-10-2019,103047,26228,,270,"19,286.22",651.21,77.25,24.26,,0.2,17.8,8.5,1362981,45850,53103,1152,,,,,,,,
29-10-2019,107219,27229,,,,,80.37,25.19,,0,0,0,1375690,47883,53009,1164,,,,,,,,
30-10-2019,110053,28556,,,,,82.5,26.42,,0,0,0,1388417,,,,,,,,,,,
31-10-2019,107986,27830,,,,,80.95,25.74,,0,0,0,1401750,,,,,,,,,,,
01-11-2019,85206,24708,,265,"17,497.71",571.73,63.87,22.86,,0.2,16.2,7.4,,47267,52249,1166,,,,,,,,
02-11-2019,72392,20139,,266,"18,027.71",536.33,54.27,18.63,,0.2,16.7,7,,48759,52214,1104,,,,,,,,
03-11-2019,85603,21898,,281,"19,557.29",646.24,64.17,20.26,,0.2,18.1,8.4,,45629,51009,1157,,,,,,,,
04-11-2019,101551,27618,,254,"18,565.82",758.41,76.13,25.55,,0.2,17.2,9.8,989395,45835,53458,1263,,,,,,,,
05-11-2019,100201,29990,,268,"19,191.45",669,75.11,27.74,,0.2,17.8,8.7,1015400,47470,54535,1223,,,,,,,,
06-11-2019,106887,30668,,246,"18,302.87",512,80.13,28.37,,0.2,16.9,6.6,1046854,47730,55806,1255,,,,,,,,
07-11-2019,105662,31072,,,,,79.21,28.74,,0,0,0,1073389,45304,55362,1257,,,,,,,,
08-11-2019,91586,28942,,,,,68.66,26.77,,0,0,0,,,,,,,,,,,,
09-11-2019,92370,27678,,,,,69.24,25.6,,0,0,0,,,,,,,,,,,,
10-11-2019,104410,27204,,268,"20,993.02",722.49,78.27,25.17,,0.2,19.4,9.4,1121343,46439,54904,1242,,,,,,,,
11-11-2019,94890,29883,,266,"18,294.91",727.91,71.13,27.64,,0.2,16.9,9.5,,47202,55048,1406,,,,,,,,
12-11-2019,104662,28503,,268,"19,620.28",648.06,78.46,26.37,,0.2,18.2,8.4,1149873,46276,55591,1461,,,,,,,,
13-11-2019,108245,30514,,253,"19,712.67",656.84,81.14,28.23,,0.2,18.2,8.5,1162421,46293,55675,1451,,,,,,,,
14-11-2019,110650,31169,,238,"19,805.06",665.62,82.95,28.83,,0.2,18.3,8.6,1184115,47265,56680,1393,,,,,,,,
15-11-2019,104297,29388,,276,"20,115.03",532,78.18,27.19,,0.2,18.6,6.9,1197660,48798,56349,1288,,,,,,,,
16-11-2019,92365,29421,,286,"20,946.95",547.17,69.24,27.22,,0.2,19.4,7.1,,49053,56116,1380,,,,,,,,
17-11-2019,105975,28162,,279,"21,225.94",761.52,79.44,26.05,,0.2,19.6,9.9,1214979,48038,56376,1341,,,,,,,,
18-11-2019,109879,31616,,263,"19,210.10",538.3,82.37,29.25,,0.2,17.8,7,1236329,48537,57660,1444,,,,,,,,
19-11-2019,109333,31696,,273,"20,134.87",838.97,81.96,29.32,,0.2,18.6,10.9,1250640,47691,57819,1464,,,,,,,,
20-11-2019,112188,32160,,266,"20,394.36",620,84.1,29.75,,0.2,18.9,8.1,1263779,46522,57421,1387,,,,,,,,
21-11-2019,114717,32622,,269,"20,536.52",847.2,85.99,30.18,,0.2,19,11,1277680,46025,57606,1520,,,,,,,,
22-11-2019,111242,31752,,267,"19,318.13",729,83.39,29.37,,0.2,17.9,9.5,1292009,47094,57294,1604,,,,,,,,
23-11-2019,91575,28420,,270,"19,937.49",933.77,68.65,26.29,,0.2,18.4,12.1,1305878,44686,56479,1630,,,,,,,,
24-11-2019,104612,27546,,270,"21,103.47",882.13,78.42,25.48,,0.2,19.5,11.5,1313290,44403,55980,1584,,,,,,,,
25-11-2019,111795,32152,,274,"20,387.23",803.27,83.8,29.74,,0.2,18.9,10.4,1323292,46949,56978,1571,,,,,,,,
26-11-2019,110672,31526,,287,"21,047.84",717.75,82.96,29.16,,0.2,19.5,9.3,1333895,47067,57575,1504,,,,,,,,
27-11-2019,115735,32956,,293,"21,065.02",904,86.76,30.49,,0.2,19.5,11.7,1347208,46872,57903,1671,,,,,,,,
28-11-2019,115561,32299,,281,"20,505.43","1,090.25",86.63,29.88,,0.2,19,14.2,1358319,46959,57198,1633,,,,,,,,
29-11-2019,113362,31933,,286,"20,412.40",845.6,84.98,29.54,,0.2,18.9,11,1370509,47505,56909,1635,,,,,,,,
30-11-2019,108030,31867,,,,,80.98,29.48,,0,0,0,1382255,,,,,,,,,,,
01-12-2019,108849,29150,,,,,81.6,26.97,,0,0,0,937422,44028,56611,1711,,,,,,,,
02-12-2019,112828,32841,,262,"21,709.54",827,84.58,30.38,,0.2,20.1,10.7,996248,43674,58450,1565,,,,,,,,
03-12-2019,114752,32900,,277,"20,523.44",872,86.02,30.43,,0.2,19,11.3,1022731,46219,58275,1590,,,,,,,,
04-12-2019,115286,33803,,278,"21,271.88",755,86.42,31.27,,0.2,19.7,9.8,1045516,46781,58743,1566,,,,,,,,
05-12-2019,114866,33172,,292,"20,858.88",744,86.11,30.69,,0.2,19.3,9.7,1069216,46777,57787,1483,,,,,,,,
06-12-2019,114808,32597,,292,"20,678.81",954.29,86.06,30.15,,0.2,19.1,12.4,1088722,47517,57999,1566,,,,,,,,
07-12-2019,108834,31779,,294,"21,517.48","1,037.25",81.58,29.4,,0.2,19.9,13.5,1108726,47133,58924,1602,,,,,,,,
08-12-2019,113415,30828,,290,"23,085.68","1,037.86",85.02,28.52,,0.2,21.4,13.5,1121184,46702,58806,1528,,,,,,,,
09-12-2019,119057,35020,,281,"23,524.15",958.41,89.25,32.4,,0.2,21.8,12.4,1135883,47478,59913,1545,,,,,,,,
10-12-2019,121645,35173,,302,"22,314.62",955.21,91.19,32.54,,0.2,20.6,12.4,1151860,47101,59988,1570,,,,,,,,
11-12-2019,113778,31614,,295,"23,094.78",937.48,85.29,29.25,,0.2,21.4,12.2,1167501,46995,60579,1660,,,,,,,,
12-12-2019,116616,33708,,283,"23,678.05",981.15,87.42,31.18,,0.2,21.9,12.7,1182762,45384,59627,1659,,,,,,,,
13-12-2019,102703,33201,,302,"25,131.01",894.77,76.99,30.71,,0.2,23.2,11.6,,47386,60176,1588,,,,,,,,
14-12-2019,100649,31857,,334,"24,513.95","1,066.70",75.45,29.47,,0.3,22.7,13.9,,47348,59436,1563,,,,,,,,
15-12-2019,116247,31016,,342,"25,439.82","1,026.06",87.14,28.69,,0.3,23.5,13.3,1214960,46831,58626,1480,,,,,,,,
16-12-2019,117714,34500,,315,"25,894.44","1,026.43",88.24,31.91,,0.2,24,13.3,1224828,46892,60373,1537,,,,,,,,
17-12-2019,120552,35134,,337,"24,881.76",947.7,90.37,32.5,,0.3,23,12.3,1237212,46836,61360,1573,,,,,,,,
18-12-2019,112725,34082,,306,"25,096.93","1,121.35",84.5,31.53,,0.2,23.2,14.6,1248549,47688,61215,1791,,,,,,,,
19-12-2019,96590,33721,,310,"23,445.24","1,036.66",72.41,31.19,,0.2,21.7,13.5,,45762,61916,1791,,,,,,,,
20-12-2019,94240,32798,,294,"22,646.98","1,025.14",70.64,30.34,,0.2,21,13.3,,46195,61735,1799,,,,,,,,
21-12-2019,96426,32892,,298,"23,384.46",930.67,72.28,30.43,,0.2,21.6,12.1,,45345,62281,1804,,,,,,,,
22-12-2019,101080,30284,,286,"24,708.40","1,065.79",75.77,28.01,,0.2,22.9,13.8,1290408,44987,61133,1798,,,,,,,,
23-12-2019,107759,33779,,291,"26,701.57",793.67,80.78,31.25,,0.2,24.7,10.3,1302042,44304,61788,1800,,,,,,,,
24-12-2019,95029,33436,,314,"26,715.22",725.7,71.24,30.93,,0.2,24.7,9.4,,45793,61151,1354,,,,,,,,
25-12-2019,112300,32739,,343,"25,592.57",762.09,84.18,30.29,,0.3,23.7,9.9,1323158,45483,61263,1289,,,,,,,,
26-12-2019,113427,33186,,357,"26,329.38",698.28,85.03,30.7,,0.3,24.4,9.1,1333320,45799,60837,1311,,,,,,,,
27-12-2019,104575,32811,,330,"26,414.79",889.69,78.39,30.35,,0.2,24.4,11.6,1346841,46918,62247,1779,,,,,,,,
28-12-2019,88882,30720,,301,"25,565.12","1,001.37",66.63,28.42,,0.2,23.6,13,,46010,62163,1901,,,,,,,,
29-12-2019,101736,30357,,277,"25,307.56",758.75,76.26,28.08,,0.2,23.4,9.9,1368407,44121,62260,1853,,,,,,,,
30-12-2019,105375,33857,,296,"26,846.34",894.19,78.99,31.32,,0.2,24.8,11.6,1377578,44039,62583,1899,,,,,,,,
31-12-2019,106575,34034,,296,"2,381.00","1,115.36",79.89,31.48,,0.2,2.2,14.5,1383232,45799,62033,1887,,,,,,,,
01-01-2020,150105,48472,,296,"17,869.32","1,115.36",112.52,44.84,,0.2,16.5,14.5,918607,45264,61816,1786,,,,,,,,
02-01-2020,110463,35015,,333,"26,165.31",891.74,82.81,32.39,,0.2,24.2,11.6,960195,45781,62649,1848,,,,,,,,
03-01-2020,95492,33473,,364,"26,721.64","1,076.51",71.58,30.96,,0.3,24.7,14,,45190,63097,1912,,,,,,,,
04-01-2020,98209,34284,,367,"27,043.82","1,047.03",73.62,31.72,,0.3,25,13.6,,46737,63806,1896,,,,,,,,
05-01-2020,94581,31453,,351,"26,623.86","1,160.11",70.9,29.1,,0.3,24.6,15.1,,48673,63884,1892,,,,,,,,
06-01-2020,102194,36783,,338,"25,471.58","1,135.72",76.61,34.03,,0.3,23.6,14.7,,49183,64779,2039,,,,,,,,
07-01-2020,102362,36891,,342,"26,357.40","1,101.66",76.73,34.13,,0.3,24.4,14.3,,47878,65774,2059,,,,,,,,
08-01-2020,118845,37832,,363,"26,436.25","1,076.72",89.09,35,,0.3,24.5,14,1101178,47330,64692,2013,,,,,,,,
09-01-2020,120908,38042,,375,"27,485.82","1,071.94",90.64,35.19,,0.3,25.4,13.9,1118883,48859,64691,1910,,,,,,,,
10-01-2020,0,0,,344,"26,357.39",900.23,0,0,,0.3,24.4,11.7,,46756,65110,1920,,,,,,,,
11-01-2020,0,0,,365,"26,845.12",897.08,0,0,,0.3,24.8,11.7,,47488,65556,1859,,,,,,,,
12-01-2020,104612,33690,,347,"26,804.37","1,040.35",78.42,31.17,,0.3,24.8,13.5,1134870,47205,64686,1858,,,,,,,,
13-01-2020,75132,26903,,261,"17,940.63",427.45,56.32,24.89,,0.2,16.6,5.6,1165609,41434,64674,1359,,,,,,,,
14-01-2020,104097,36005,,348,"23,607.30",740.6,78.03,33.31,,0.3,21.8,9.6,1180658,45734,64084,1588,,,,,,,,
15-01-2020,109219,36459,,366,"27,505.65",918.03,81.87,33.73,,0.3,25.4,11.9,1195087,47792,64951,2028,,,,,,,,
16-01-2020,113293,38181,,368,"27,235.25","1,041.76",84.93,35.32,,0.3,25.2,13.5,1208165,47163,65975,1912,,,,,,,,
17-01-2020,113248,37598,,364,"27,088.30",904.34,84.89,34.78,,0.3,25.1,11.7,1222478,48941,64926,1713,,,,,,,,
18-01-2020,0,0,,388,"27,677.41","1,103.66",0,0,,0.3,25.6,14.3,,49080,65036,2012,,,,,,,,
19-01-2020,116316,35204,,414,"30,063.46","1,287.81",87.19,32.57,,0.3,27.8,16.7,1247185,48677,65468,1971,,,,,,,,
20-01-2020,120550,40032,,351,"27,615.94","1,241.00",90.37,37.03,,0.3,25.5,16.1,1259086,47486,66177,2121,,,,,,,,
21-01-2020,124082,41625,,355,"27,817.66","1,176.87",93.01,38.51,,0.3,25.7,15.3,1271860,47482,67693,2185,,,,,,,,
22-01-2020,124761,41550,,370,"28,230.81","1,076.01",93.52,38.44,,0.3,26.1,14,1283896,47809,67389,2142,,,,,,,,
23-01-2020,122905,40017,,384,"28,592.63","1,028.75",92.13,37.02,,0.3,26.5,13.4,1296617,48865,67242,1954,,,,,,,,
24-01-2020,120561,38959,,395,"28,416.12","1,137.09",90.38,36.04,,0.3,26.3,14.8,1307665,47710,67276,2104,,,,,,,,
25-01-2020,0,0,,395,"29,130.18","1,263.67",0,0,,0.3,26.9,16.4,,47955,67437,2109,,,,,,,,
26-01-2020,116461,34655,,395,"30,841.16","1,066.23",87.3,32.06,,0.3,28.5,13.8,1325868,48346,67389,2173,,,,,,,,
27-01-2020,123433,39976,,363,"27,302.46",958.2,92.53,36.98,,0.3,25.3,12.4,1334934,46153,68524,2054,,,,,,,,
28-01-2020,116638,37719,,366,"26,364.40",860.92,87.43,34.89,,0.3,24.4,11.2,1345355,46552,65593,1600,,,,,,,,
29-01-2020,117223,38556,,339,"28,287.74",613,89.41,35.83,,0.3,26.3,6.3,1354894,43824,65715,1660,,,,,,,,
30-01-2020,0,0,,397,"27,994.01",943.22,0,0,,0.3,26,9.7,1363479,46522,65845,1899,,,,,,,,
31-01-2020,100280,35918,,376,"27,236.84",939.55,,,,,,,1373021,47037,66661,1859,,,,,,,,
01-02-2020,3029,0,,408,"28,598.79","1,027.05",,,,,,,922459,49146,66303,1977,,,,,,,,
02-02-2020,102409,34217,,393,"28,643.37","1,001.60",78.12,31.8,,0.3,26.6,10.3,960977,48993,65946,1911,,,,,,,,
03-02-2020,112157,39069,,380,"25,641.40","1,076.64",85.55,36.31,,0.3,23.8,11.1,991827,49012,66715,2069,,,,,,,,
04-02-2020,0,0,,365,"27,451.21",724.91,,,,,,,,51691,66356,2049,,,,,,,,
05-02-2020,0,0,,393,"27,723.15",890.7,,,,,,,,48127,67326,2046,,,,,,,,
06-02-2020,9469,812,,385,"28,313.10","1,158.89",,,,,,,1076142,46690,68420,2126,,,,,,,,
07-02-2020,0,0,,403,"29,301.31","1,067.97",,,,,,,,47863,67639,2110,,,,,,,,
08-02-2020,0,0,,399,"29,252.16","1,100.03",,,,,,,,48577,66674,2084,,,,,,,,
09-02-2020,13447,677,,377,"27,828.57","1,216.72",,,,,,,1119638,50660,67566,2133,,,,,,,,
10-02-2020,122704,40351,,377,"26,919.65","1,179.70",93.6,37.5,,0.3,25,12.2,1132532,49438,68078,2271,,,,,,,,
11-02-2020,121992,40268,,349,"27,937.18",964.82,93.05,37.42,,0.3,26,9.9,1149057,47364,67686,2210,,,,,,,,
12-02-2020,116662,37843,,354,"26,601.83","1,101.93",88.99,35.17,,0.3,24.7,11.4,1164878,46984,68365,2199,,,,,,,,
13-02-2020,120837,40730,,367,"28,482.13","1,115.30",92.17,37.85,,0.3,26.5,11.5,1180299,48335,68523,2164,,,,,,,,
14-02-2020,119303,39581,,381,"27,733.96","1,168.75",91,36.79,,0.3,25.8,12,1193729,49989,68542,2214,,,,,,,,
15-02-2020,105291,37780,,398,"29,038.24","1,257.94",80.31,35.11,,0.3,27,13,,51623,68194,2258,,,,,,,,
16-02-2020,116812,36420,,382,"28,946.44","1,195.89",89.1,33.85,,0.3,26.9,12.3,1219802,52596,67716,2134,,,,,,,,
17-02-2020,104815,38927,,370,"27,969.85","1,250.20",79.95,36.18,,0.3,26,12.9,,50025,68701,2258,,,,,,,,
18-02-2020,124932,#VALUE!,,332,"29,091.06","1,004.67",95.3,#VALUE!,,0.3,27,10.4,1243779,48074,69300,2213,,,,,,,,
19-02-2020,123346,41427,,345,"28,400.74","1,037.28",94.09,38.5,,0.3,26.4,10.7,1256577,44790,69434,2259,,,,,,,,
20-02-2020,107687,39907,,360,"29,142.65","1,091.22",82.14,37.09,,0.3,27.1,11.2,1269043,45501,70902,2308,,,,,,,,
21-02-2020,118496,38798,,345,"28,682.96",857.25,90.39,36.06,,0.3,26.7,8.8,1283477,43970,70129,1811,,,,,,,,
22-02-2020,0,0,,359,"29,096.00",911.36,#DIV/0!,#DIV/0!,,#DIV/0!,#DIV/0!,#DIV/0!,,44914,70161,2135,,,,,,,,
23-02-2020,118266,37225,,375,"31,294.00","1,179.71",90.21,34.6,,0.3,29.1,12.2,1304688,47316,68370,2239,,,,,,,,
24-02-2020,124969,41949,,351,"30,604.65","1,217.56",94.39,38.88,,0.3,28.4,11.9,1314126,46311,70400,2282,,,,,,,,
25-02-2020,123525,39956,,372,"29,002.92","1,205.16",93.3,37.03,,0.3,26.9,11.8,1325777,49996,69074,2377,,,,,,,,
26-02-2020,121642,36857,,379,"28,062.17","1,135.44",91.81,34.06,,0.3,25.9,8.7,1337656,48349,67057,2401,,,,,,,,
27-02-2020,128775,41429,,395,"29,713.45","1,365.49",97.19,38.29,,0.3,27.5,10.4,1349357,48850,67736,2511,,,,,,,,
28-02-2020,125876,39983,,399,"29,450.88","1,404.53",95.07,36.45,,0.3,26.8,10.7,1360417,49851,67714,2421,,,,,,,,
29-02-2020,0,0,,399,"30,076.59","1,404.53",,,,,,,,49851,67714,2421,,,,,,,,
01-03-2020,121355,37360,,363,"29,592.35",947.45,91.66,34.06,,0.3,27,7.2,921315,46725,68149,1839,,,,,,,,
02-03-2020,124743,41534,,372,"29,607.88","1,025.81",94.22,37.86,,0.3,27,7.8,980824,46087,69630,1881,,,,,,,,
03-03-2020,122107,41128,,378,"30,137.52","1,083.51",92.23,37.49,,0.3,27.5,8.3,1017881,48121,69130,2231,,,,,,,,
04-03-2020,121506,40055,,390,"29,944.86","1,224.81",91.77,36.51,,0.3,27.3,9.3,1047921,49331,68155,2294,,,,,,,,
05-03-2020,123360,41049,,388,"29,821.32","1,032.67",93.17,37.42,,0.3,27.2,7.9,1072421,48159,68444,2149,,,,,,,,
06-03-2020,115939,38195,,390,"29,129.71",851.71,87.57,34.82,,0.3,26.6,6.5,1093880,49033,67342,1951,,,,,,,,
07-03-2020,0,0,,,,,#DIV/0!,#DIV/0!,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,
08-03-2020,109686,31972,,408,"29,128.85","1,112.00",82.84,29.14,,0.3,26.6,8.5,1134844,49588,64282,2166,,,,,,,,
09-03-2020,0,0,,401,"29,052.43","1,355.94",0,0,,0.3,26.5,10.4,,49496,67760,2354,,,,,,,,
10-03-2020,0,0,,408,"29,778.17","1,375.75",0,0,,0.3,27.1,10.5,,48346,63248,2156,,,,,,,,
11-03-2020,0,0,,403,"27,899.73","1,367.46",,,,,,,,49986,61501,2296,,,,,,,,
12-03-2020,0,0,,436,"26,733.14","1,258.19",,,,,,,,48440,63616,2072,,,,,,,,
13-03-2020,0,0,,417,"26,981.44","1,139.14",,,,,,,,49192,64130,2252,,,,,,,,
14-03-2020,0,0,,387,"29,213.13",967.45,,,,,,,,47278,61591,1700,,,,,,,,
15-03-2020,93880,32588,,387,"30,591.48","1,063.74",,,,,,,,46672,65431,2056,,,,,,,,
16-03-2020,104794,38844,,422,"30,382.05",950.94,79.93,35.54,,0.3,27.8,7.3,,47468,67265,1999,,,,,,,,
17-03-2020,0,0,,415,"29,034.55","1,035.32",,,,,,,,47135,80362,2125,,,,,,,,
18-03-2020,0,0,,371,"30,406.37","1,055.11",,,,,,,,48093,80230,2151,,,,,,,,
19-03-2020,0,0,,340,"30,830.32","1,060.69",,,,,,,,47841,89717,2275,,,,,,,,
20-03-2020,0,0,,361,"30,378.37","1,170.46",,,,,,,,46370,68084,2452,,,,,,,,
21-03-2020,0,0,,339,"30,835.82","1,178.36",,,,,,,,45806,68839,2489,,,,,,,,
22-03-2020,0,0,,339,"35,392.13","1,642.64",,,,,,,,45809,68433,2220,,,,,,,,
23-03-2020,123170,40690,,360,"33,000.16","1,592.97",93.95,37.23,,0.3,30.2,12.3,1302801,45551,68408,2430,,,,,,,,
24-03-2020,119708,38019,,454,"34,910.37","1,593.97",91.31,34.78,,0.3,31.9,12.3,1310445,47277,67494,2588,,,,,,,,
25-03-2020,110654,40969,,415,"35,919.41","1,594.97",84.4,37.48,,0.3,32.9,12.3,,47371,66922,2449,,,,,,,,
26-03-2020,120100,40196,,450,"36,089.34","1,595.97",91.61,36.78,,0.3,33,12.3,1316623,46950,67408,2402,,,,,,,,
27-03-2020,118959,39781,,464,"36,793.70","1,804.16",90.74,36.4,,0.4,33.7,13.9,1319876,46852,67890,2474,,,,,,,,
28-03-2020,100300,36848,,,,,76.51,33.71,,0,0,0,1322873,,,,,,,,,,,
29-03-2020,110080,36042,,451,"36,641.16","1,760.19",83.97,32.98,,0.3,33.5,13.5,1325007,47279,66498,2525,,,,,,,,
30-03-2020,112778,38611,,437,"36,502.47","1,766.83",86.02,35.33,,0.3,33.4,13.6,1327366,46102,67577,2513,,,,,,,,
31-03-2020,116047,38899,,422,"36,489.50","1,847.72",88.52,35.59,,0.3,33.4,14.2,1329831,46403,67644,2533,,,,,,,,
01-04-2020,113314,37768,,426,"36,297.78","1,794.00",86.43,34.55,,0.3,33.2,13.8,921775,45621,67851,2491,,,,,,,,
02-04-2020,94065,35421,,425,"36,717.77","1,828.78",71.75,32.41,,0.3,33.6,14.1,948026,45853,67852,2489,,,,,,,,
03-04-2020,108964,36169,,411,"36,637.28","1,662.79",83.12,33.09,,0.3,33.5,12.8,959391,45305,68266,2491,,,,,,,,
04-04-2020,108491,36562,,425,"37,543.15","1,600.13",82.75,33.45,,0.3,34.3,12.3,970653,45508,68559,2419,,,,,,,,
05-04-2020,107142,34335,,421,"37,362.03","1,894.16",81.73,31.41,,0.3,34.2,14.6,980713,45339,70851,2576,,,,,,,,
06-04-2020,104938,36078,,409,"36,251.92","1,726.51",80.04,33.01,,0.3,33.2,13.3,987874,45305,68996,2417,,,,,,,,
07-04-2020,107318,36627,,400,"36,141.66","1,656.22",81.86,33.51,,0.3,33.1,12.7,996880,46455,68783,2468,,,,,,,,
08-04-2020,99337,35323,,394,"34,486.95","1,453.71",75.77,32.32,,0.3,31.6,11.2,1002953,47242,67249,2345,,,,,,,,
09-04-2020,107681,38636,,401,"36,175.99","1,326.13",82.14,35.35,,0.3,33.1,10.2,1008936,45064,68293,2245,,,,,,,,
10-04-2020,105945,37092,1.3,396,"35,966.31","1,407.24",80.81,33.94,,0.3,32.9,10.8,1015449,46581,68106,1993,,,,,,,,
11-04-2020,105016,35947,6.9,393,"35,948.61","1,431.75",80.1,32.89,,0.3,32.9,11,1021413,45613,68033,2403,,,,,,,,
12-04-2020,107629,36412,4.4,382,"36,043.75","1,639.41",82.1,33.31,,0.3,33,12.6,1026706,45546,67845,2475,,,,,,,,
13-04-2020,107208,37409,4.2,382,"35,797.96","1,713.56",81.78,34.23,,0.3,32.8,13.2,1031490,45471,68587,2556,,,,,,,,
14-04-2020,112099,38588,5.1,389,"35,998.69","1,653.26",85.51,35.3,,0.3,32.9,12.7,1035534,45852,67648,2513,,,,,,,,
15-04-2020,106949,37250,2.2,368,"34,327.19","1,564.69",81.58,34.08,,0.3,31.4,12,1039206,45419,67262,2560,,,,,,,,
16-04-2020,107310,37084,2,397,"35,352.68","1,792.18",85.71,35.02,,0.3,33.4,13.7,1043175,45449,67899,2601,,,,,,,,
